Date,pm2.5,pm10,co,o3,so2,nox
5/29/2018,14.49358333,22.487125,0.175833333,-999,-593.7594583,-463.5929167
5/30/2018,11.74954167,21.91895833,0.279833333,-619.3431667,-442.862625,-344.1899583
5/31/2018,12.07304167,22.981625,0.251166667,-72.785,13.03183333,-328.6735833
06/01/2018,11.86625,21.91541667,0.198875,-446.88625,-65.93891667,-323.8487917
06/02/2018,10.88316667,19.93079167,0.193916667,-195.2767083,12.94266667,-202.96425
06/03/2018,13.43120833,22.19366667,0.176791667,-110.7434583,13.08554167,-370.1926667
06/04/2018,15.498125,25.04775,0.165541667,-109.6040417,13.84591667,-413.734
06/05/2018,15.70866667,24.00941667,0.168,-69.77733333,-24.578875,-445.5005
06/06/2018,-368.7581667,-364.0145,-374.5134167,-408.9417917,-402.7630833,-451.03975
06/07/2018,7.48125,16.28358333,0.481916667,-321.3603333,-29.274625,-372.7811667
06/08/2018,8.081125,39.450375,0.052583333,-999,9.644458333,-288.8787083
06/09/2018,5.132791667,23.50283333,0.080833333,-956.81175,-33.36708333,-329.5985417
06/10/2018,6.229583333,21.88725,0.1085,-999,9.595875,-247.4899167
06/11/2018,5.214875,19.13708333,0.10975,-999,9.909583333,-246.90925
06/12/2018,4.311833333,23.71570833,0.107208333,-999,-159.1042917,-363.6287083
6/13/2018,3.708208333,19.17604167,0.1025,-999,9.341083333,-580.8287083
6/14/2018,8.192458333,26.31133333,0.105958333,-999,9.651208333,-38.55783333
6/15/2018,6.534791667,23.88675,0.095583333,-999,9.176666667,-204.962875
6/16/2018,6.155916667,21.76820833,0.088916667,-999,9.066833333,-247.9152083
6/17/2018,6.888458333,22.87075,0.106291667,-999,9.1575,-415.2052083
6/18/2018,8.189083333,27.66541667,0.126208333,-999,8.886875,-288.75275
6/19/2018,8.728083333,17.647125,0.106625,-999,10.79845833,-414.4012917
6/20/2018,10.86491667,19.77283333,0.112208333,-999,10.307625,-288.4942083
6/21/2018,6.615875,13.69116667,0.092458333,-999,9.532208333,-289.4203333
6/22/2018,6.453666667,12.59445833,0.10175,-872.204875,9.510208333,-413.8865833
6/23/2018,6.706625,11.68175,0.099,-870.9298333,9.967,-289.4809583
6/24/2018,10.96883333,16.95908333,0.090416667,-783.31425,10.376375,-581.40175
6/25/2018,8.182458333,12.679375,0.089166667,-999,9.184916667,-372.6661667
6/26/2018,8.736833333,16.35595833,0.120958333,-913.5730833,10.00345833,-162.842125
6/27/2018,6.731833333,14.29775,0.0955,-912.338125,9.811583333,-414.93425
6/28/2018,9.036916667,15.130625,0.087833333,-914.607625,12.099625,-413.724875
6/29/2018,7.872,11.44816667,0.094,-999,9.783208333,-539.9431667
6/30/2018,7.610958333,11.06404167,0.091833333,-999,11.095125,-623.0988333
07/01/2018,12.84370833,19.76895833,0.108625,-957.202375,11.94375,-413.7736667
07/02/2018,11.717375,19.94158333,0.102916667,-999,10.08795833,-456.5284167
07/03/2018,11.06308333,19.02670833,0.097708333,-999,10.202375,-456.6631667
07/04/2018,12.14683333,21.83245833,0.147791667,-999,8.82975,-162.4864167
07/05/2018,10.48604167,21.82370833,0.119083333,-999,8.988416667,-289.443
07/06/2018,12.333125,22.48929167,0.107208333,-952.1900833,-30.956375,-370.697625
07/07/2018,8.861375,17.70045833,0.08875,-999,9.198708333,-414.843
07/08/2018,7.186125,13.13691667,0.084083333,-999,9.202375,-539.9916667
07/09/2018,7.580166667,15.383375,0.093125,-999,9.502,-373.4233333
07/10/2018,6.790083333,13.033125,0.082,-999,8.887083333,-331.6557917
07/11/2018,7.914875,18.44620833,0.093208333,-999,9.69875,-206.340625
07/12/2018,9.372875,16.17075,0.082833333,-999,9.276875,-456.087375
7/13/2018,7.949208333,14.28429167,0.079583333,-999,9.533208333,-289.2367917
7/14/2018,6.42225,13.226,0.075125,-999,9.590791667,-540.5392083
7/15/2018,6.837708333,10.91379167,0.082875,-999,9.570375,-540.4920417
7/16/2018,7.160958333,10.55233333,0.095458333,-914.2611667,9.777416667,-414.3842083
7/17/2018,4.998541667,5.905166667,0.098708333,-663.287,10.86183333,-331.2137917
7/18/2018,5.454416667,6.151791667,0.111916667,10.81020833,14.78595833,6.043583333
7/19/2018,6.928541667,7.407416667,0.1,20.90770833,15.31866667,-78.734375
7/20/2018,4.1605,4.631458333,0.087875,-20.06395833,15.60925,3.987541667
7/21/2018,4.6845,4.896875,0.10275,-20.09495833,15.67591667,-79.47316667
7/22/2018,4.421083333,4.707625,0.086666667,24.87925,15.75608333,-247.5429583
7/23/2018,6.040166667,6.7375,0.119666667,23.38075,15.48754167,3.9025
7/24/2018,9.650833333,10.66454167,0.126208333,19.088375,15.903,-121.6342917
7/25/2018,6.957375,7.729916667,0.133333333,26.27066667,16.04258333,-120.2497083
7/26/2018,8.921166667,9.654458333,0.134333333,17.33079167,15.05741667,-204.6303333
7/27/2018,11.34166667,12.46,0.136083333,23.05616667,16.56720833,-78.35916667
7/28/2018,8.559833333,9.619416667,0.122541667,21.31008333,15.48204167,-246.856875
7/29/2018,7.359416667,7.893458333,0.115208333,18.31091667,15.70758333,-330.598125
7/30/2018,10.80658333,12.26895833,0.116083333,14.90466667,15.81779167,-455.540625
7/31/2018,12.27591667,13.36045833,0.1265,-27.52870833,17.186625,-247.4967917
08/01/2018,12.04220833,13.25675,0.143416667,13.88308333,16.03254167,-373.1404167
08/02/2018,8.474583333,9.283333333,0.115875,13.24,19.17991667,-331.157
08/03/2018,7.500291667,8.66125,0.113,-28.637875,15.007625,-289.3785
08/04/2018,-663.0470417,-662.5265417,-665.9517917,-662.7689167,-660.93725,-664.5211667
08/05/2018,-497.6553333,-497.4914583,-499.4394167,-487.1084583,-491.2137917,-496.5873333
08/06/2018,10.38370833,11.36175,0.099625,24.97058333,18.40004167,5.416833333
08/07/2018,10.02358333,12.34358333,0.121375,17.81025,18.39733333,6.104916667
08/08/2018,8.451875,10.709375,0.113333333,17.87883333,17.923125,4.390875
08/09/2018,10.491375,13.24841667,0.128666667,19.5525,16.38325,6.166083333
08/10/2018,7.094833333,9.675291667,0.108125,21.232375,16.46295833,-35.538625
08/11/2018,6.105916667,7.573791667,0.116958333,19.564125,16.96275,5.798041667
08/12/2018,7.538625,9.206208333,0.127916667,23.301,17.892375,5.467583333
8/13/2018,9.19625,11.20495833,0.12275,23.79145833,17.79054167,5.897291667
8/14/2018,10.52483333,13.09791667,0.128708333,23.28133333,18.00791667,5.468416667
8/15/2018,14.89904167,17.32633333,0.132791667,24.69720833,16.780375,-37.89570833
8/16/2018,13.86158333,15.984875,0.145208333,15.71675,16.361125,5.07575
8/17/2018,11.13729167,13.665,0.140916667,16.68375,16.09841667,8.088333333
8/18/2018,9.041875,9.80575,-41.5055,21.55304167,16.55133333,5.980375
8/19/2018,5.572416667,6.734916667,0.140583333,-23.16879167,16.63525,-162.6775
8/20/2018,5.794875,7.0245,0.128291667,13.25583333,17.79204167,6.917625
8/21/2018,11.15604167,13.41395833,0.1465,23.91041667,17.09575,5.943416667
8/22/2018,15.28283333,18.37683333,0.156,18.66395833,16.66216667,-78.0255
8/23/2018,17.52758333,20.95854167,0.152291667,14.67991667,16.59166667,-37.49191667
8/24/2018,11.48395833,13.81579167,0.117666667,18.65920833,16.70591667,-329.5140833
8/25/2018,9.020958333,10.63775,0.151,-149.6675,-65.40683333,-150.5399583
8/26/2018,12.685875,15.678375,0.164208333,17.2945,16.464625,3.27275
8/27/2018,-69.76141667,-66.8465,-332.9034583,-108.532625,-66.20491667,-121.4211667
8/28/2018,13.76054167,16.88125,-665.9137083,20.0455,18.26325,5.99275
8/29/2018,13.95908333,17.40604167,0.149166667,22.36945833,16.29820833,-120.4049583
8/30/2018,24.361125,27.43945833,0.186041667,26.17508333,17.54258333,-75.35908333
8/31/2018,19.73854167,23.649875,0.158,20.75066667,16.23145833,-162.1390833
09/01/2018,10.905375,13.8155,0.126833333,-108.6548333,-110.8236667,-202.8625
09/02/2018,9.655333333,12.52029167,0.114791667,21.39841667,16.157,-247.0352917
09/03/2018,6.762125,9.672,0.108,18.773,16.106,4.620416667
09/04/2018,8.833041667,9.859708333,0.056083333,21.99608333,16.83404167,-246.9957917
09/05/2018,7.777833333,10.37475,0.004708333,26.64479167,15.7355,-163.6718333
09/06/2018,8.69675,12.017125,0.004791667,17.67229167,15.67116667,-120.8022083
09/07/2018,4.834666667,7.727875,0.0045,17.79741667,15.901625,4.540958333
09/08/2018,7.960583333,10.65891667,0.004625,22.83833333,15.368125,-246.2970417
09/09/2018,9.671458333,13.04595833,0.004666667,18.97641667,15.77066667,-330.8939583
09/10/2018,-202.5644583,-200.0971667,-208.1216667,-197.0692917,-237.796375,-329.4317083
09/11/2018,8.018125,10.29958333,0.004041667,26.622375,17.04095833,-121.9788333
09/12/2018,11.219875,14.85770833,0.004,20.41191667,16.489,-79.21016667
9/13/2018,8.140666667,10.093375,0.004083333,28.43658333,16.2805,-455.7518333
9/14/2018,5.345666667,6.439125,0.004416667,16.10595833,15.49804167,-540.3733333
9/15/2018,-331.31575,-331.3396667,-332.9975417,-324.7735833,-322.4717917,-498.2529583
9/16/2018,10.48895833,12.72704167,0.005083333,19.0925,16.18825,2.66075
9/17/2018,9.762458333,12.26425,0.004083333,18.90429167,15.60675,-79.975375
9/18/2018,14.16066667,16.94595833,0.004,21.702875,15.62241667,-162.786875
9/19/2018,17.67429167,20.74895833,0.004583333,18.546,16.59416667,-161.256375
9/20/2018,8.81,11.84075,0.003833333,16.2765,15.32054167,-79.69925
9/21/2018,7.814375,9.817791667,0.004375,23.970375,16.4455,-38.72316667
9/22/2018,11.40808333,13.30283333,0.003958333,19.62016667,15.70204167,-164.5335
9/23/2018,13.92329167,16.034,0.004041667,19.864625,16.12279167,-288.88275
9/24/2018,17.4045,20.20720833,0.003791667,-23.01866667,17.008875,-163.6513333
9/25/2018,17.02058333,19.56,0.003208333,-23.63995833,-27.014625,-368.3049167
9/26/2018,15.64608333,18.593,0.00325,-20.60095833,-26.45991667,-324.7384583
9/27/2018,16.80608333,19.86079167,0.003666667,20.38075,15.18220833,-372.4284583
9/28/2018,-66.92991667,-63.897625,-83.24658333,-68.11904167,-68.837,-413.8214583
9/29/2018,23.2145,28.79554167,0.00425,-21.1965,17.39866667,-121.4559583
9/30/2018,24.49791667,30.05875,0.003958333,-21.52254167,16.046625,-204.6274167
10/01/2018,27.795875,33.34575,0.0045,-22.05570833,16.20658333,-77.997
10/02/2018,13.92808333,17.19083333,0.004416667,-24.10891667,15.74508333,-162.037875
10/03/2018,24.45475,30.51183333,0.00425,-20.46720833,16.15191667,-160.8571667
10/04/2018,16.46325,23.0455,0.004125,-20.19225,15.39825,-329.367125
10/05/2018,23.89016667,29.618875,0.004208333,21.4225,15.56191667,-161.8915417
10/06/2018,28.65320833,35.07220833,0.004,22.40170833,16.16341667,-35.44741667
10/07/2018,-15.14483333,-9.436875,-41.62054167,-104.9145833,-69.595375,-201.54775
10/08/2018,-404.919375,-399.3440417,-457.8728333,-403.3307083,-407.053,-453.963
10/09/2018,-999,-999,-999,-999,-999,-999
10/10/2018,-999,-999,-999,-999,-999,-999
10/11/2018,-999,-999,-999,-999,-999,-999
10/12/2018,-999,-999,-999,-999,-999,-999
10/13/2018,-235.46825,-230.4615417,-249.74675,-232.9235833,-238.2335,-245.0971667
10/14/2018,16.54533333,19.65266667,0.003875,17.83108333,15.73741667,-79.39883333
10/15/2018,19.73641667,24.78383333,0.004125,21.34058333,16.5405,6.609166667
10/16/2018,14.50304167,24.99629167,0.0045,32.627625,17.56154167,-78.21754167
10/17/2018,16.43454167,21.897,0.0045,-152.1914583,-107.6096667,-69.97225
10/18/2018,11.97791667,24.51404167,0.004125,-24.26645833,15.0895,-36.69479167
10/19/2018,19.65195833,32.86720833,0.003833333,16.44533333,15.08891667,-75.00170833
10/20/2018,21.72425,39.25304167,0.003875,-63.50154167,15.47454167,-117.8664167
10/21/2018,23.127,40.63291667,0.004541667,19.84120833,15.24329167,-158.2261667
10/22/2018,20.439625,38.86854167,0.004458333,23.83504167,15.68225,-34.55708333
10/23/2018,-406.1499583,-398.6899583,-416.248125,-450.181625,-449.7402917,-452.7079583
10/24/2018,28.12216667,36.3085,0.00425,23.146,16.01595833,-33.66516667
10/25/2018,36.40170833,47.59604167,0.003791667,-18.15416667,15.809125,7.893791667
10/26/2018,27.23104167,44.93066667,0.003291667,-20.04691667,15.97995833,-34.69491667
10/27/2018,29.183125,46.40666667,0.003291667,-18.73720833,-25.90258333,-30.893375
10/28/2018,28.1985,48.01975,0.00325,23.79054167,16.08058333,-200.434625
10/29/2018,27.98695833,40.35495833,0.003333333,23.91029167,16.50054167,-116.1815833
10/30/2018,-664.2589583,-659.7985833,-749.243875,-658.5782917,-661.2127083,-873.9933333
10/31/2018,-999,-999,-999,-999,-999,-999
11/01/2018,-999,-999,-999,-999,-999,-999
11/02/2018,-999,-999,-999,-999,-999,-999
11/03/2018,-999,-999,-999,-999,-999,-999
11/04/2018,-999,-999,-999,-999,-999,-999
11/05/2018,-999,-999,-999,-999,-999,-999
11/06/2018,-999,-999,-999,-999,-999,-999
11/07/2018,-999,-999,-999,-999,-999,-999
11/08/2018,-999,-999,-999,-999,-999,-999
11/09/2018,-999,-999,-999,-999,-999,-999
11/10/2018,-999,-999,-999,-999,-999,-999
11/11/2018,-999,-999,-999,-999,-999,-999
11/12/2018,-999,-999,-999,-999,-999,-999
11/13/2018,-999,-999,-999,-999,-999,-999
11/14/2018,-999,-999,-999,-999,-999,-999
11/15/2018,-999,-999,-999,-999,-999,-999
11/16/2018,-660.0994167,-652.9335417,-665.9983333,-662.49075,-660.8688333,-659.6542917
11/17/2018,21.638375,29.62933333,0.004583333,-72.11783333,16.530125,9.1425
11/18/2018,24.2445,33.75141667,0.003958333,-72.10383333,16.44570833,9.265708333
11/19/2018,30.4815,41.26329167,0.003833333,-29.09858333,16.75283333,13.56841667
11/20/2018,45.436875,56.58370833,0.003916667,-28.737375,17.07958333,19.19270833
11/21/2018,29.53716667,38.06216667,0.004125,-74.04404167,16.72933333,16.25170833
11/22/2018,17.371,29.65391667,0.004041667,-74.14958333,16.16,14.16745833
11/23/2018,14.54058333,31.06954167,0.004041667,-29.18133333,16.12616667,11.428625
11/24/2018,12.58479167,33.45283333,0.004291667,-153.741,16.24133333,10.67895833
11/25/2018,15.669125,32.11479167,0.003916667,-71.633875,16.08620833,11.51895833
11/26/2018,-104.9325,-101.91375,-124.871625,-69.64095833,16.05908333,11.81804167
11/27/2018,16.807,21.7115,0.003708333,-155.4551667,15.938875,10.06829167
11/28/2018,20.613125,26.378,0.003875,-28.856375,15.65679167,10.139875
11/29/2018,15.127625,19.50458333,0.003708333,-156.3940417,14.34625,9.615416667
11/30/2018,12.64175,17.09291667,0.004,-199.4657083,13.86666667,8.177791667
12/01/2018,15.06875,19.97633333,0.003875,-454.3503333,14.31570833,8.132125
12/02/2018,10.63366667,14.84420833,0.004916667,-367.5612083,13.69695833,-33.197875
12/03/2018,25.1055,30.36691667,0.004125,-284.3878333,14.35325,10.25191667
12/04/2018,26.63008333,31.6925,0.003791667,-449.5259583,14.61858333,12.103875
12/05/2018,21.76454167,26.17016667,0.003875,-368.850875,14.37308333,6.973541667
12/06/2018,17.271,22.04245833,0.003208333,-408.9113333,14.05975,7.632791667
12/07/2018,17.01841667,21.97054167,0.003208333,-365.547,13.888,-33.53541667
12/08/2018,17.23758333,22.87883333,0.00325,-410.5495417,13.959125,-31.80541667
12/09/2018,-189.126625,-185.334875,-208.1225417,-495.539375,-239.7842917,-283.3461667
12/10/2018,25.03879167,30.95425,0.003583333,-198.1855417,14.41875,8.724958333
