Date,pm2.5,pm10,co,o3,so2,nox
04/10/2015,-620.239125,-614.701375,-624.179875,-608.1292083,-915.709625,-621.164
04/11/2015,13.79279167,27.69104167,0.278416667,42.408875,-957.364375,11.77833333
04/12/2015,17.554,30.34666667,0.163666667,42.77745833,-915.5737083,10.70629167
4/13/2015,15.51995833,33.375625,0.190583333,39.97720833,-873.9845,10.06929167
4/14/2015,27.60225,52.20829167,0.266833333,51.73695833,-790.52875,9.884041667
4/15/2015,21.72091667,38.94945833,0.25375,45.265125,-,14.92716667
4/16/2015,24.83975,42.242875,0.283083333,42.928125,-873.9544583,15.75866667
4/17/2015,9.526791667,18.49383333,0.219375,26.91595833,-915.6841667,14.01741667
4/18/2015,10.540875,19.555625,0.220166667,-182.5205417,-345.9197917,-43.03433333
4/19/2015,15.24808333,23.734375,0.2415,-350.218375,-861.8230833,-318.8596667
4/20/2015,17.40775,24.866625,0.228125,-508.73575,-545.1341667,-298.9824167
4/21/2015,29.25091667,41.85575,0.295208333,45.61433333,-664.96775,15.65729167
4/22/2015,-271.346625,-264.2349583,-290.9989167,-312.3404583,-957.3585417,-314.03675
4/23/2015,10.17754167,17.94425,0.261083333,38.222125,-957.3625417,14.82720833
4/24/2015,12.55395833,21.70308333,0.220625,43.90941667,-,11.73775
4/25/2015,17.01075,28.10616667,0.277291667,39.68108333,-,14.37483333
4/26/2015,13.709125,23.61858333,0.226583333,39.41220833,-915.619375,12.256375
4/27/2015,11.888125,21.04583333,0.203625,42.67541667,-,10.21591667
4/28/2015,13.05904167,22.512125,0.183625,42.34845833,-829.839125,9.403541667
4/29/2015,12.437875,19.91225,0.208458333,41.11470833,-,10.89383333
4/30/2015,18.08445833,27.8305,0.207583333,41.5975,-,10.86370833
05/01/2015,12.45429167,21.22729167,0.196208333,44.1235,-830.9039583,10.56195833
05/02/2015,18.14075,28.65366667,0.194916667,45.4625,-915.50575,10.11366667
05/03/2015,12.43683333,20.069375,0.212333333,38.419625,-915.152375,15.25466667
05/04/2015,16.59375,27.01683333,0.213041667,40.78220833,-832.2695,14.57566667
05/05/2015,17.767625,26.40375,0.189291667,42.43295833,-956.9942917,14.23529167
05/06/2015,21.60366667,30.34304167,0.186375,45.45670833,-956.361875,12.18241667
05/07/2015,27.67825,34.99154167,0.23375,47.463875,-,14.415
