date,year,month,day,so2,nox,o3,pm2.5,pm10,co
5/23/2018,2018,5,23,11.5935,-282.865625,17.85058333,12.278125,20.17791667,-124.7161667
5/24/2018,2018,5,24,11.411875,-285.749625,12.89508333,9.058458333,20.767125,-41.454375
5/25/2018,2018,5,25,-325.041375,-538.0702917,-366.00525,8.424208333,24.54041667,0.189875
5/26/2018,2018,5,26,-815.8984167,-776.207875,-999.0,14.32016667,28.13316667,0.193166667
5/27/2018,2018,5,27,-865.810375,-689.98525,-815.0771667,12.07754167,27.56616667,0.154333333
5/28/2018,2018,5,28,-543.1445417,-515.9474167,-778.8330417,12.53975,24.56158333,-124.7294583
5/29/2018,2018,5,29,-593.7594583,-463.5929167,-999.0,14.49358333,22.487125,0.175833333
5/30/2018,2018,5,30,-442.862625,-344.1899583,-619.3431667,11.74954167,21.91895833,0.279833333
5/31/2018,2018,5,31,13.03183333,-328.6735833,-72.785,12.07304167,22.981625,0.251166667
06/01/2018,2018,6,1,-65.93891667,-323.8487917,-446.88625,11.86625,21.91541667,0.198875
06/02/2018,2018,6,2,12.94266667,-202.96425,-195.2767083,10.88316667,19.93079167,0.193916667
06/03/2018,2018,6,3,13.08554167,-370.1926667,-110.7434583,13.43120833,22.19366667,0.176791667
06/04/2018,2018,6,4,13.84591667,-413.734,-109.6040417,15.498125,25.04775,0.165541667
06/05/2018,2018,6,5,-24.578875,-445.5005,-69.77733333,15.70866667,24.00941667,0.168
06/06/2018,2018,6,6,-402.7630833,-451.03975,-408.9417917,-368.7581667,-364.0145,-374.5134167
06/07/2018,2018,6,7,-29.274625,-372.7811667,-321.3603333,7.48125,16.28358333,0.481916667
06/08/2018,2018,6,8,9.644458333,-288.8787083,-999.0,8.081125,39.450375,0.052583333
06/09/2018,2018,6,9,-33.36708333,-329.5985417,-956.81175,5.132791667,23.50283333,0.080833333
06/10/2018,2018,6,10,9.595875,-247.4899167,-999.0,6.229583333,21.88725,0.1085
06/11/2018,2018,6,11,9.909583333,-246.90925,-999.0,5.214875,19.13708333,0.10975
06/12/2018,2018,6,12,-159.1042917,-363.6287083,-999.0,4.311833333,23.71570833,0.107208333
6/13/2018,2018,6,13,9.341083333,-580.8287083,-999.0,3.708208333,19.17604167,0.1025
6/14/2018,2018,6,14,9.651208333,-38.55783333,-999.0,8.192458333,26.31133333,0.105958333
6/15/2018,2018,6,15,9.176666667,-204.962875,-999.0,6.534791667,23.88675,0.095583333
6/16/2018,2018,6,16,9.066833333,-247.9152083,-999.0,6.155916667,21.76820833,0.088916667
6/17/2018,2018,6,17,9.1575,-415.2052083,-999.0,6.888458333,22.87075,0.106291667
6/18/2018,2018,6,18,8.886875,-288.75275,-999.0,8.189083333,27.66541667,0.126208333
6/19/2018,2018,6,19,10.79845833,-414.4012917,-999.0,8.728083333,17.647125,0.106625
6/20/2018,2018,6,20,10.307625,-288.4942083,-999.0,10.86491667,19.77283333,0.112208333
6/21/2018,2018,6,21,9.532208333,-289.4203333,-999.0,6.615875,13.69116667,0.092458333
6/22/2018,2018,6,22,9.510208333,-413.8865833,-872.204875,6.453666667,12.59445833,0.10175
6/23/2018,2018,6,23,9.967,-289.4809583,-870.9298333,6.706625,11.68175,0.099
6/24/2018,2018,6,24,10.376375,-581.40175,-783.31425,10.96883333,16.95908333,0.090416667
6/25/2018,2018,6,25,9.184916667,-372.6661667,-999.0,8.182458333,12.679375,0.089166667
6/26/2018,2018,6,26,10.00345833,-162.842125,-913.5730833,8.736833333,16.35595833,0.120958333
6/27/2018,2018,6,27,9.811583333,-414.93425,-912.338125,6.731833333,14.29775,0.0955
6/28/2018,2018,6,28,12.099625,-413.724875,-914.607625,9.036916667,15.130625,0.087833333
6/29/2018,2018,6,29,9.783208333,-539.9431667,-999.0,7.872,11.44816667,0.094
6/30/2018,2018,6,30,11.095125,-623.0988333,-999.0,7.610958333,11.06404167,0.091833333
07/01/2018,2018,7,1,11.94375,-413.7736667,-957.202375,12.84370833,19.76895833,0.108625
07/02/2018,2018,7,2,10.08795833,-456.5284167,-999.0,11.717375,19.94158333,0.102916667
07/03/2018,2018,7,3,10.202375,-456.6631667,-999.0,11.06308333,19.02670833,0.097708333
07/04/2018,2018,7,4,8.82975,-162.4864167,-999.0,12.14683333,21.83245833,0.147791667
07/05/2018,2018,7,5,8.988416667,-289.443,-999.0,10.48604167,21.82370833,0.119083333
07/06/2018,2018,7,6,-30.956375,-370.697625,-952.1900833,12.333125,22.48929167,0.107208333
07/07/2018,2018,7,7,9.198708333,-414.843,-999.0,8.861375,17.70045833,0.08875
07/08/2018,2018,7,8,9.202375,-539.9916667,-999.0,7.186125,13.13691667,0.084083333
07/09/2018,2018,7,9,9.502,-373.4233333,-999.0,7.580166667,15.383375,0.093125
07/10/2018,2018,7,10,8.887083333,-331.6557917,-999.0,6.790083333,13.033125,0.082
07/11/2018,2018,7,11,9.69875,-206.340625,-999.0,7.914875,18.44620833,0.093208333
07/12/2018,2018,7,12,9.276875,-456.087375,-999.0,9.372875,16.17075,0.082833333
7/13/2018,2018,7,13,9.533208333,-289.2367917,-999.0,7.949208333,14.28429167,0.079583333
7/14/2018,2018,7,14,9.590791667,-540.5392083,-999.0,6.42225,13.226,0.075125
7/15/2018,2018,7,15,9.570375,-540.4920417,-999.0,6.837708333,10.91379167,0.082875
7/16/2018,2018,7,16,9.777416667,-414.3842083,-914.2611667,7.160958333,10.55233333,0.095458333
7/17/2018,2018,7,17,10.86183333,-331.2137917,-663.287,4.998541667,5.905166667,0.098708333
7/18/2018,2018,7,18,14.78595833,6.043583333,10.81020833,5.454416667,6.151791667,0.111916667
7/19/2018,2018,7,19,15.31866667,-78.734375,20.90770833,6.928541667,7.407416667,0.1
7/20/2018,2018,7,20,15.60925,3.987541667,-20.06395833,4.1605,4.631458333,0.087875
7/21/2018,2018,7,21,15.67591667,-79.47316667,-20.09495833,4.6845,4.896875,0.10275
7/22/2018,2018,7,22,15.75608333,-247.5429583,24.87925,4.421083333,4.707625,0.086666667
7/23/2018,2018,7,23,15.48754167,3.9025,23.38075,6.040166667,6.7375,0.119666667
7/24/2018,2018,7,24,15.903,-121.6342917,19.088375,9.650833333,10.66454167,0.126208333
7/25/2018,2018,7,25,16.04258333,-120.2497083,26.27066667,6.957375,7.729916667,0.133333333
7/26/2018,2018,7,26,15.05741667,-204.6303333,17.33079167,8.921166667,9.654458333,0.134333333
7/27/2018,2018,7,27,16.56720833,-78.35916667,23.05616667,11.34166667,12.46,0.136083333
7/28/2018,2018,7,28,15.48204167,-246.856875,21.31008333,8.559833333,9.619416667,0.122541667
7/29/2018,2018,7,29,15.70758333,-330.598125,18.31091667,7.359416667,7.893458333,0.115208333
7/30/2018,2018,7,30,15.81779167,-455.540625,14.90466667,10.80658333,12.26895833,0.116083333
7/31/2018,2018,7,31,17.186625,-247.4967917,-27.52870833,12.27591667,13.36045833,0.1265
08/01/2018,2018,8,1,16.03254167,-373.1404167,13.88308333,12.04220833,13.25675,0.143416667
08/02/2018,2018,8,2,19.17991667,-331.157,13.24,8.474583333,9.283333333,0.115875
08/03/2018,2018,8,3,15.007625,-289.3785,-28.637875,7.500291667,8.66125,0.113
08/04/2018,2018,8,4,-660.93725,-664.5211667,-662.7689167,-663.0470417,-662.5265417,-665.9517917
08/05/2018,2018,8,5,-491.2137917,-496.5873333,-487.1084583,-497.6553333,-497.4914583,-499.4394167
08/06/2018,2018,8,6,18.40004167,5.416833333,24.97058333,10.38370833,11.36175,0.099625
08/07/2018,2018,8,7,18.39733333,6.104916667,17.81025,10.02358333,12.34358333,0.121375
08/08/2018,2018,8,8,17.923125,4.390875,17.87883333,8.451875,10.709375,0.113333333
08/09/2018,2018,8,9,16.38325,6.166083333,19.5525,10.491375,13.24841667,0.128666667
08/10/2018,2018,8,10,16.46295833,-35.538625,21.232375,7.094833333,9.675291667,0.108125
08/11/2018,2018,8,11,16.96275,5.798041667,19.564125,6.105916667,7.573791667,0.116958333
08/12/2018,2018,8,12,17.892375,5.467583333,23.301,7.538625,9.206208333,0.127916667
8/13/2018,2018,8,13,17.79054167,5.897291667,23.79145833,9.19625,11.20495833,0.12275
8/14/2018,2018,8,14,18.00791667,5.468416667,23.28133333,10.52483333,13.09791667,0.128708333
8/15/2018,2018,8,15,16.780375,-37.89570833,24.69720833,14.89904167,17.32633333,0.132791667
8/16/2018,2018,8,16,16.361125,5.07575,15.71675,13.86158333,15.984875,0.145208333
8/17/2018,2018,8,17,16.09841667,8.088333333,16.68375,11.13729167,13.665,0.140916667
8/18/2018,2018,8,18,16.55133333,5.980375,21.55304167,9.041875,9.80575,-41.5055
8/19/2018,2018,8,19,16.63525,-162.6775,-23.16879167,5.572416667,6.734916667,0.140583333
8/20/2018,2018,8,20,17.79204167,6.917625,13.25583333,5.794875,7.0245,0.128291667
8/21/2018,2018,8,21,17.09575,5.943416667,23.91041667,11.15604167,13.41395833,0.1465
8/22/2018,2018,8,22,16.66216667,-78.0255,18.66395833,15.28283333,18.37683333,0.156
8/23/2018,2018,8,23,16.59166667,-37.49191667,14.67991667,17.52758333,20.95854167,0.152291667
8/24/2018,2018,8,24,16.70591667,-329.5140833,18.65920833,11.48395833,13.81579167,0.117666667
8/25/2018,2018,8,25,-65.40683333,-150.5399583,-149.6675,9.020958333,10.63775,0.151
8/26/2018,2018,8,26,16.464625,3.27275,17.2945,12.685875,15.678375,0.164208333
8/27/2018,2018,8,27,-66.20491667,-121.4211667,-108.532625,-69.76141667,-66.8465,-332.9034583
8/28/2018,2018,8,28,18.26325,5.99275,20.0455,13.76054167,16.88125,-665.9137083
8/29/2018,2018,8,29,16.29820833,-120.4049583,22.36945833,13.95908333,17.40604167,0.149166667
8/30/2018,2018,8,30,17.54258333,-75.35908333,26.17508333,24.361125,27.43945833,0.186041667
8/31/2018,2018,8,31,16.23145833,-162.1390833,20.75066667,19.73854167,23.649875,0.158
09/01/2018,2018,9,1,-110.8236667,-202.8625,-108.6548333,10.905375,13.8155,0.126833333
09/02/2018,2018,9,2,16.157,-247.0352917,21.39841667,9.655333333,12.52029167,0.114791667
09/03/2018,2018,9,3,16.106,4.620416667,18.773,6.762125,9.672,0.108
09/04/2018,2018,9,4,16.83404167,-246.9957917,21.99608333,8.833041667,9.859708333,0.056083333
09/05/2018,2018,9,5,15.7355,-163.6718333,26.64479167,7.777833333,10.37475,0.004708333
09/06/2018,2018,9,6,15.67116667,-120.8022083,17.67229167,8.69675,12.017125,0.004791667
09/07/2018,2018,9,7,15.901625,4.540958333,17.79741667,4.834666667,7.727875,0.0045
09/08/2018,2018,9,8,15.368125,-246.2970417,22.83833333,7.960583333,10.65891667,0.004625
09/09/2018,2018,9,9,15.77066667,-330.8939583,18.97641667,9.671458333,13.04595833,0.004666667
09/10/2018,2018,9,10,-237.796375,-329.4317083,-197.0692917,-202.5644583,-200.0971667,-208.1216667
09/11/2018,2018,9,11,17.04095833,-121.9788333,26.622375,8.018125,10.29958333,0.004041667
09/12/2018,2018,9,12,16.489,-79.21016667,20.41191667,11.219875,14.85770833,0.004
9/13/2018,2018,9,13,16.2805,-455.7518333,28.43658333,8.140666667,10.093375,0.004083333
9/14/2018,2018,9,14,15.49804167,-540.3733333,16.10595833,5.345666667,6.439125,0.004416667
9/15/2018,2018,9,15,-322.4717917,-498.2529583,-324.7735833,-331.31575,-331.3396667,-332.9975417
9/16/2018,2018,9,16,16.18825,2.66075,19.0925,10.48895833,12.72704167,0.005083333
9/17/2018,2018,9,17,15.60675,-79.975375,18.90429167,9.762458333,12.26425,0.004083333
9/18/2018,2018,9,18,15.62241667,-162.786875,21.702875,14.16066667,16.94595833,0.004
9/19/2018,2018,9,19,16.59416667,-161.256375,18.546,17.67429167,20.74895833,0.004583333
9/20/2018,2018,9,20,15.32054167,-79.69925,16.2765,8.81,11.84075,0.003833333
9/21/2018,2018,9,21,16.4455,-38.72316667,23.970375,7.814375,9.817791667,0.004375
9/22/2018,2018,9,22,15.70204167,-164.5335,19.62016667,11.40808333,13.30283333,0.003958333
9/23/2018,2018,9,23,16.12279167,-288.88275,19.864625,13.92329167,16.034,0.004041667
9/24/2018,2018,9,24,17.008875,-163.6513333,-23.01866667,17.4045,20.20720833,0.003791667
9/25/2018,2018,9,25,-27.014625,-368.3049167,-23.63995833,17.02058333,19.56,0.003208333
9/26/2018,2018,9,26,-26.45991667,-324.7384583,-20.60095833,15.64608333,18.593,0.00325
9/27/2018,2018,9,27,15.18220833,-372.4284583,20.38075,16.80608333,19.86079167,0.003666667
9/28/2018,2018,9,28,-68.837,-413.8214583,-68.11904167,-66.92991667,-63.897625,-83.24658333
9/29/2018,2018,9,29,17.39866667,-121.4559583,-21.1965,23.2145,28.79554167,0.00425
9/30/2018,2018,9,30,16.046625,-204.6274167,-21.52254167,24.49791667,30.05875,0.003958333
10/01/2018,2018,10,1,16.20658333,-77.997,-22.05570833,27.795875,33.34575,0.0045
10/02/2018,2018,10,2,15.74508333,-162.037875,-24.10891667,13.92808333,17.19083333,0.004416667
10/03/2018,2018,10,3,16.15191667,-160.8571667,-20.46720833,24.45475,30.51183333,0.00425
10/04/2018,2018,10,4,15.39825,-329.367125,-20.19225,16.46325,23.0455,0.004125
10/05/2018,2018,10,5,15.56191667,-161.8915417,21.4225,23.89016667,29.618875,0.004208333
10/06/2018,2018,10,6,16.16341667,-35.44741667,22.40170833,28.65320833,35.07220833,0.004
10/07/2018,2018,10,7,-69.595375,-201.54775,-104.9145833,-15.14483333,-9.436875,-41.62054167
10/08/2018,2018,10,8,-407.053,-453.963,-403.3307083,-404.919375,-399.3440417,-457.8728333
10/09/2018,2018,10,9,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
10/10/2018,2018,10,10,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
10/11/2018,2018,10,11,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
10/12/2018,2018,10,12,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
10/13/2018,2018,10,13,-238.2335,-245.0971667,-232.9235833,-235.46825,-230.4615417,-249.74675
10/14/2018,2018,10,14,15.73741667,-79.39883333,17.83108333,16.54533333,19.65266667,0.003875
10/15/2018,2018,10,15,16.5405,6.609166667,21.34058333,19.73641667,24.78383333,0.004125
10/16/2018,2018,10,16,17.56154167,-78.21754167,32.627625,14.50304167,24.99629167,0.0045
10/17/2018,2018,10,17,-107.6096667,-69.97225,-152.1914583,16.43454167,21.897,0.0045
10/18/2018,2018,10,18,15.0895,-36.69479167,-24.26645833,11.97791667,24.51404167,0.004125
10/19/2018,2018,10,19,15.08891667,-75.00170833,16.44533333,19.65195833,32.86720833,0.003833333
10/20/2018,2018,10,20,15.47454167,-117.8664167,-63.50154167,21.72425,39.25304167,0.003875
10/21/2018,2018,10,21,15.24329167,-158.2261667,19.84120833,23.127,40.63291667,0.004541667
10/22/2018,2018,10,22,15.68225,-34.55708333,23.83504167,20.439625,38.86854167,0.004458333
10/23/2018,2018,10,23,-449.7402917,-452.7079583,-450.181625,-406.1499583,-398.6899583,-416.248125
10/24/2018,2018,10,24,16.01595833,-33.66516667,23.146,28.12216667,36.3085,0.00425
10/25/2018,2018,10,25,15.809125,7.893791667,-18.15416667,36.40170833,47.59604167,0.003791667
10/26/2018,2018,10,26,15.97995833,-34.69491667,-20.04691667,27.23104167,44.93066667,0.003291667
10/27/2018,2018,10,27,-25.90258333,-30.893375,-18.73720833,29.183125,46.40666667,0.003291667
10/28/2018,2018,10,28,16.08058333,-200.434625,23.79054167,28.1985,48.01975,0.00325
10/29/2018,2018,10,29,16.50054167,-116.1815833,23.91029167,27.98695833,40.35495833,0.003333333
10/30/2018,2018,10,30,-661.2127083,-873.9933333,-658.5782917,-664.2589583,-659.7985833,-749.243875
10/31/2018,2018,10,31,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
11/01/2018,2018,11,1,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
11/02/2018,2018,11,2,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
11/03/2018,2018,11,3,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
11/04/2018,2018,11,4,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
11/05/2018,2018,11,5,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
11/06/2018,2018,11,6,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
11/07/2018,2018,11,7,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
11/08/2018,2018,11,8,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
11/09/2018,2018,11,9,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
11/10/2018,2018,11,10,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
11/11/2018,2018,11,11,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
11/12/2018,2018,11,12,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
11/13/2018,2018,11,13,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
11/14/2018,2018,11,14,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
11/15/2018,2018,11,15,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
11/16/2018,2018,11,16,-660.8688333,-659.6542917,-662.49075,-660.0994167,-652.9335417,-665.9983333
11/17/2018,2018,11,17,16.530125,9.1425,-72.11783333,21.638375,29.62933333,0.004583333
11/18/2018,2018,11,18,16.44570833,9.265708333,-72.10383333,24.2445,33.75141667,0.003958333
11/19/2018,2018,11,19,16.75283333,13.56841667,-29.09858333,30.4815,41.26329167,0.003833333
11/20/2018,2018,11,20,17.07958333,19.19270833,-28.737375,45.436875,56.58370833,0.003916667
11/21/2018,2018,11,21,16.72933333,16.25170833,-74.04404167,29.53716667,38.06216667,0.004125
11/22/2018,2018,11,22,16.16,14.16745833,-74.14958333,17.371,29.65391667,0.004041667
11/23/2018,2018,11,23,16.12616667,11.428625,-29.18133333,14.54058333,31.06954167,0.004041667
11/24/2018,2018,11,24,16.24133333,10.67895833,-153.741,12.58479167,33.45283333,0.004291667
11/25/2018,2018,11,25,16.08620833,11.51895833,-71.633875,15.669125,32.11479167,0.003916667
11/26/2018,2018,11,26,16.05908333,11.81804167,-69.64095833,-104.9325,-101.91375,-124.871625
11/27/2018,2018,11,27,15.938875,10.06829167,-155.4551667,16.807,21.7115,0.003708333
11/28/2018,2018,11,28,15.65679167,10.139875,-28.856375,20.613125,26.378,0.003875
11/29/2018,2018,11,29,14.34625,9.615416667,-156.3940417,15.127625,19.50458333,0.003708333
11/30/2018,2018,11,30,13.86666667,8.177791667,-199.4657083,12.64175,17.09291667,0.004
12/01/2018,2018,12,1,14.31570833,8.132125,-454.3503333,15.06875,19.97633333,0.003875
12/02/2018,2018,12,2,13.69695833,-33.197875,-367.5612083,10.63366667,14.84420833,0.004916667
12/03/2018,2018,12,3,14.35325,10.25191667,-284.3878333,25.1055,30.36691667,0.004125
12/04/2018,2018,12,4,14.61858333,12.103875,-449.5259583,26.63008333,31.6925,0.003791667
12/05/2018,2018,12,5,14.37308333,6.973541667,-368.850875,21.76454167,26.17016667,0.003875
12/06/2018,2018,12,6,14.05975,7.632791667,-408.9113333,17.271,22.04245833,0.003208333
12/07/2018,2018,12,7,13.888,-33.53541667,-365.547,17.01841667,21.97054167,0.003208333
12/08/2018,2018,12,8,13.959125,-31.80541667,-410.5495417,17.23758333,22.87883333,0.00325
12/09/2018,2018,12,9,-239.7842917,-283.3461667,-495.539375,-189.126625,-185.334875,-208.1225417
12/10/2018,2018,12,10,14.41875,8.724958333,-198.1855417,25.03879167,30.95425,0.003583333
12/11/2018,2018,12,11,15.04208333,-159.7897083,-366.2616667,28.140875,34.481,0.003291667
12/12/2018,2018,12,12,13.43641667,8.377166667,-408.8138333,21.56283333,26.77508333,0.003958333
12/13/2018,2018,12,13,13.62958333,-35.51333333,-369.71225,17.97270833,23.34195833,0.00375
12/14/2018,2018,12,14,13.12391667,-36.42791667,-494.9885417,8.371125,14.59945833,0.003375
12/15/2018,2018,12,15,13.24870833,-33.60854167,-494.9350417,12.48095833,17.39508333,0.003791667
12/16/2018,2018,12,16,13.67929167,-161.00275,-409.6687917,18.6855,23.51845833,0.002916667
12/17/2018,2018,12,17,13.773375,7.161333333,-157.9460833,19.814125,25.27520833,0.003875
12/18/2018,2018,12,18,13.25966667,10.10779167,-324.59425,14.629625,20.172125,0.003125
12/19/2018,2018,12,19,13.94808333,10.27520833,-283.5561667,17.559375,22.74075,0.003583333
12/20/2018,2018,12,20,-28.41958333,12.68775,-325.4130417,24.61991667,31.68295833,0.003125
12/21/2018,2018,12,21,13.72158333,-30.21808333,-323.663,25.86279167,32.06204167,0.003541667
12/22/2018,2018,12,22,-29.09575,-66.45066667,-660.0598333,21.238,22.434375,0.00425
12/23/2018,2018,12,23,-70.95495833,20.17391667,-747.792125,28.154,29.63191667,0.0035
12/24/2018,2018,12,24,14.03833333,-32.557875,-661.9525,21.02429167,22.95870833,0.002541667
12/25/2018,2018,12,25,13.08841667,-203.0739167,-492.3639583,11.97033333,13.57208333,0.003208333
12/26/2018,2018,12,26,12.97804167,-245.482375,-408.76075,15.19675,18.09929167,0.003083333
12/27/2018,2018,12,27,17.528125,-158.9525417,-411.946375,17.57966667,21.37454167,0.003083333
12/28/2018,2018,12,28,13.47970833,11.31695833,-914.7718333,23.77458333,27.269875,0.002958333
12/29/2018,2018,12,29,12.04733333,7.064375,-455.1017917,7.027291667,8.774791667,0.003375
12/30/2018,2018,12,30,12.36195833,5.347916667,-202.7469167,11.16229167,13.56691667,0.003125
12/31/2018,2018,12,31,13.273875,6.950833333,-241.4994583,16.36229167,18.112875,0.003708333
01/01/2019,2019,1,1,14.244,12.654,10.106,12.91,14.259,0.004
01/02/2019,2019,1,2,13.515,8.444,14.838,7.011,8.906,0.004
01/03/2019,2019,1,3,13.231,7.619,16.515,15.238,18.531,0.004
01/04/2019,2019,1,4,12.935,8.881,11.089,5.76,8.44,0.003
01/05/2019,2019,1,5,12.71,8.904,9.839,13.141,16.734,0.004
01/06/2019,2019,1,6,13.351,8.004,16.915,17.66,21.219,0.004
01/07/2019,2019,1,7,13.463,9.615,9.143,11.692,15.095,0.003
01/08/2019,2019,1,8,12.817,13.163,11.408,12.82,16.949,0.004
01/09/2019,2019,1,9,12.873,11.352,10.402,17.419,21.49,0.003
01/10/2019,2019,1,10,12.875,12.356,11.445,18.277,22.316,0.003
01/11/2019,2019,1,11,13.033,11.39,14.938,19.026,24.238,0.003
01/12/2019,2019,1,12,13.931,12.021,9.774,27.233,33.813,0.003
1/13/2019,2019,1,13,13.996,10.203,12.593,18.374,22.944,0.004
1/14/2019,2019,1,14,12.436,11.08,10.529,11.338,15.285,0.004
1/15/2019,2019,1,15,13.228,12.767,14.343,11.931,15.968,0.004
1/16/2019,2019,1,16,13.613,9.657,11.469,13.081,17.609,0.004
1/17/2019,2019,1,17,14.257,14.788,14.807,20.465,24.086,0.004
1/18/2019,2019,1,18,13.796,12.441,12.977,10.605,14.754,0.004
1/19/2019,2019,1,19,13.626,10.315,10.174,12.364,16.677,0.004
1/20/2019,2019,1,20,13.337,8.788,10.683,17.009,21.188,0.004
1/21/2019,2019,1,21,11.613,21.039,20.313,14.456,18.219,0.006
1/22/2019,2019,1,22,10.338,38.979,19.779,21.675,25.903,0.004
1/23/2019,2019,1,23,11.201,41.324,21.009,20.396,26.098,0.005
1/24/2019,2019,1,24,9.394,36.273,20.869,17.412,22.614,0.004
1/25/2019,2019,1,25,9.041,30.025,20.709,12.647,17.032,0.004
1/26/2019,2019,1,26,9.174,32.051,19.717,11.847,15.932,0.004
1/27/2019,2019,1,27,8.787,27.776,22.381,8.122,11.106,0.005
1/28/2019,2019,1,28,8.631,25.807,21.39,10.217,14.145,0.003
1/29/2019,2019,1,29,7.878,33.107,20.641,8.436,13.111,0.003
1/30/2019,2019,1,30,8.709,35.085,22.235,23.744,29.568,0.004
1/31/2019,2019,1,31,9.488,38.563,18.722,24.545,30.092,0.004
02/01/2019,2019,2,1,8.576,38.551,19.623,9.14,13.195,0.004
02/02/2019,2019,2,2,8.24,38.123,19.801,13.25,18.834,0.004
02/03/2019,2019,2,3,9.139,28.581,20.396,19.236,24.223,0.004
02/04/2019,2019,2,4,8.762,36.805,19.744,12.907,17.475,0.004
02/05/2019,2019,2,5,8.895,35.323,19.317,13.514,18.299,0.004
02/06/2019,2019,2,6,9.037,32.553,18.672,15.798,22.052,0.005
02/07/2019,2019,2,7,9.578,33.394,20.084,17.696,23.7,0.005
02/08/2019,2019,2,8,9.151,32.779,18.503,18.778,24.074,0.004
02/09/2019,2019,2,9,9.636,33.855,18.461,19.973,26.563,0.004
02/10/2019,2019,2,10,9.264,24.633,17.522,16.384,20.825,0.005
02/11/2019,2019,2,11,9.52,25.62,17.898,9.701,15.024,0.005
02/12/2019,2019,2,12,9.714,31.258,19.059,9.286,14.371,0.005
2/13/2019,2019,2,13,9.865,32.628,19.855,19.718,25.345,0.005
2/14/2019,2019,2,14,9.827,35.155,19.678,10.755,15.943,0.004
2/15/2019,2019,2,15,9.737,41.925,20.015,12.813,18.403,0.004
2/16/2019,2019,2,16,9.692,28.642,19.886,24.987,29.642,0.004
2/17/2019,2019,2,17,9.351,31.448,19.606,13.832,19.312,0.005
2/18/2019,2019,2,18,8.945,29.621,17.595,10.864,16.144,0.004
2/19/2019,2019,2,19,9.395,34.004,18.918,14.45,20.405,0.004
2/20/2019,2019,2,20,9.753,30.858,18.51,13.261,18.335,0.004
2/21/2019,2019,2,21,9.214,43.091,19.487,21.438,28.016,0.003
2/22/2019,2019,2,22,9.704,29.835,21.455,28.44,34.495,0.004
2/23/2019,2019,2,23,9.485,33.001,18.895,18.401,23.655,0.004
2/24/2019,2019,2,24,9.379,28.634,21.424,23.869,29.061,0.003
2/25/2019,2019,2,25,9.885,29.51,20.768,23.478,29.192,0.003
2/26/2019,2019,2,26,9.295,34.51,18.703,17.104,22.271,0.003
2/27/2019,2019,2,27,9.243,28.849,18.526,11.558,17.038,0.003
2/28/2019,2019,2,28,8.476,25.441,19.948,16.154,21.222,0.004
03/01/2019,2019,3,1,9.724,27.736,19.79,14.955,24.193,0.004
03/02/2019,2019,3,2,10.107,41.787,19.545,104.072,121.363,0.013
03/03/2019,2019,3,3,9.939,20.274,20.703,36.898,54.975,0.004
03/04/2019,2019,3,4,9.472,30.709,20.586,24.696,38.038,0.004
03/05/2019,2019,3,5,8.651,29.207,17.784,8.89,31.712,0.004
03/06/2019,2019,3,6,9.329,29.781,18.103,20.455,30.649,0.004
03/07/2019,2019,3,7,8.598,27.854,18.06,14.037,24.776,0.004
03/08/2019,2019,3,8,8.4,30.622,18.756,11.692,22.304,0.004
03/09/2019,2019,3,9,9.701,33.673,19.002,20.582,31.109,0.003
03/10/2019,2019,3,10,10.857,25.312,20.736,26.743,48.218,0.004
03/11/2019,2019,3,11,10.364,23.12,20.829,20.384,33.538,0.004
03/12/2019,2019,3,12,9.296,26.347,20.079,22.731,42.491,0.004
3/13/2019,2019,3,13,8.743,31.912,20.279,22.288,41.845,0.004
3/14/2019,2019,3,14,9.887,23.878,21.488,19.975,22.525,0.004
3/15/2019,2019,3,15,8.941,24.296,22.605,19.049,24.814,0.005
3/16/2019,2019,3,16,8.678,34.945,18.888,7.151,16.687,0.005
3/17/2019,2019,3,17,8.547,32.22,17.907,15.269,23.271,0.004
3/18/2019,2019,3,18,7.88,32.944,17.804,12.598,23.215,0.004
3/19/2019,2019,3,19,7.718,32.09,16.424,14.408,24.255,0.004
3/20/2019,2019,3,20,8.07,33.56,16.01,15.098,28.255,0.004
3/21/2019,2019,3,21,8.571,24.72,18.36,16.756,28.618,0.004
3/22/2019,2019,3,22,7.918,26.538,18.907,16.498,29.437,0.005
