date,year,month,day,so2,nox,o3,pm2.5,pm10,co,aqi_pm25,aqi_pm10,aqi
08/10/2018,2018,8,10,16.46295833,,21.232375,7.094833333,9.675291667,0.108125,29.56180555416667,8.95860339537037,29.56180555416667
08/11/2018,2018,8,11,16.96275,5.798041667,19.564125,6.105916667,7.573791667,0.116958333,25.441319445833333,7.0127700620370375,25.441319445833333
08/12/2018,2018,8,12,17.892375,5.467583333,23.301,7.538625,9.206208333,0.127916667,31.4109375,8.524266975,31.4109375
8/13/2018,2018,8,13,17.79054167,5.897291667,23.79145833,9.19625,11.20495833,0.12275,38.317708333333336,10.374961416666666,38.317708333333336
8/14/2018,2018,8,14,18.00791667,5.468416667,23.28133333,10.52483333,13.09791667,0.128708333,43.853472208333336,12.127700620370371,43.853472208333336
8/15/2018,2018,8,15,16.780375,,24.69720833,14.89904167,17.32633333,0.132791667,56.88639664506438,16.042901231481483,56.88639664506438
8/16/2018,2018,8,16,16.361125,5.07575,15.71675,13.86158333,15.984875,0.145208333,54.70461730343348,14.800810185185187,54.70461730343348
8/17/2018,2018,8,17,16.09841667,8.088333333,16.68375,11.13729167,13.665,0.140916667,46.40538195833334,12.652777777777777,46.40538195833334
8/18/2018,2018,8,18,16.55133333,5.980375,21.55304167,9.041875,9.80575,,37.674479166666664,9.079398148148147,37.674479166666664
8/19/2018,2018,8,19,16.63525,,,5.572416667,6.734916667,0.140583333,23.218402779166667,6.236033950925926,23.218402779166667
8/20/2018,2018,8,20,17.79204167,6.917625,13.25583333,5.794875,7.0245,0.128291667,24.145312500000003,6.504166666666666,24.145312500000003
8/21/2018,2018,8,21,17.09575,5.943416667,23.91041667,11.15604167,13.41395833,0.1465,46.48350695833334,12.420331787037037,46.48350695833334
8/22/2018,2018,8,22,16.66216667,,18.66395833,15.28283333,18.37683333,0.156,57.69351215321889,17.015586416666668,57.69351215321889
8/23/2018,2018,8,23,16.59166667,,14.67991667,17.52758333,20.95854167,0.152291667,62.41423103733906,19.40605710185185,62.41423103733906
8/24/2018,2018,8,24,16.70591667,,18.65920833,11.48395833,13.81579167,0.117666667,47.849826375000006,12.792399694444445,47.849826375000006
8/25/2018,2018,8,25,,,,9.020958333,10.63775,0.151,37.5873263875,9.84976851851852,37.5873263875
8/26/2018,2018,8,26,16.464625,3.27275,17.2945,12.685875,15.678375,0.164208333,52.23209763948498,14.51701388888889,52.23209763948498
8/27/2018,2018,8,27,,,,,,,,,
8/28/2018,2018,8,28,18.26325,5.99275,20.0455,13.76054167,16.88125,,54.49212625879829,15.630787037037038,54.49212625879829
8/29/2018,2018,8,29,16.29820833,,22.36945833,13.95908333,17.40604167,0.149166667,54.909660221888416,16.11670525,54.909660221888416
8/30/2018,2018,8,30,17.54258333,,26.17508333,24.361125,27.43945833,0.186041667,76.78519849785408,25.406905861111113,76.78519849785408
8/31/2018,2018,8,31,16.23145833,,20.75066667,19.73854167,23.649875,0.158,67.06388591545064,21.89803240740741,67.06388591545064
09/01/2018,2018,9,1,,,,10.905375,13.8155,0.126833333,45.4390625,12.79212962962963,45.4390625
09/02/2018,2018,9,2,16.157,,21.39841667,9.655333333,12.52029167,0.114791667,40.23055555416667,11.592862657407409,40.23055555416667
09/03/2018,2018,9,3,16.106,4.620416667,18.773,6.762125,9.672,0.108,28.175520833333337,8.955555555555556,28.175520833333337
09/04/2018,2018,9,4,16.83404167,,21.99608333,8.833041667,9.859708333,0.056083333,36.80434027916667,9.129359567592592,36.80434027916667
09/05/2018,2018,9,5,15.7355,,26.64479167,7.777833333,10.37475,0.004708333,32.407638887500006,9.606250000000001,32.407638887500006
09/06/2018,2018,9,6,15.67116667,,17.67229167,8.69675,12.017125,0.004791667,36.23645833333333,11.126967592592592,36.23645833333333
09/07/2018,2018,9,7,15.901625,4.540958333,17.79741667,4.834666667,7.727875,0.0045,20.144444445833333,7.155439814814815,20.144444445833333
09/08/2018,2018,9,8,15.368125,,22.83833333,7.960583333,10.65891667,0.004625,33.169097220833336,9.869367287037036,33.169097220833336
09/09/2018,2018,9,9,15.77066667,,18.97641667,9.671458333,13.04595833,0.004666667,40.29774305416667,12.079591046296295,40.29774305416667
09/10/2018,2018,9,10,,,,,,,,,
09/11/2018,2018,9,11,17.04095833,,26.622375,8.018125,10.29958333,0.004041667,33.408854166666664,9.536651231481482,33.408854166666664
09/12/2018,2018,9,12,16.489,,20.41191667,11.219875,14.85770833,0.004,46.74947916666667,13.757137342592593,46.74947916666667
9/13/2018,2018,9,13,16.2805,,28.43658333,8.140666667,10.093375,0.004083333,33.919444445833335,9.345717592592592,33.919444445833335
9/14/2018,2018,9,14,15.49804167,,16.10595833,5.345666667,6.439125,0.004416667,22.2736111125,5.962152777777778,22.2736111125
9/15/2018,2018,9,15,,,,,,,,,
9/16/2018,2018,9,16,16.18825,2.66075,19.0925,10.48895833,12.72704167,0.005083333,43.70399304166667,11.784297842592593,43.70399304166667
9/17/2018,2018,9,17,15.60675,,18.90429167,9.762458333,12.26425,0.004083333,40.676909720833336,11.355787037037038,40.676909720833336
9/18/2018,2018,9,18,15.62241667,,21.702875,14.16066667,16.94595833,0.004,55.33359085107296,15.690702157407408,55.33359085107296
9/19/2018,2018,9,19,16.59416667,,18.546,17.67429167,20.74895833,0.004583333,62.722759306008584,19.211998453703703,62.722759306008584
9/20/2018,2018,9,20,15.32054167,,16.2765,8.81,11.84075,0.003833333,36.708333333333336,10.963657407407407,36.708333333333336
9/21/2018,2018,9,21,16.4455,,23.970375,7.814375,9.817791667,0.004375,32.559895833333336,9.090547839814814,32.559895833333336
9/22/2018,2018,9,22,15.70204167,,19.62016667,11.40808333,13.30283333,0.003958333,47.53368054166667,12.317438268518519,47.53368054166667
9/23/2018,2018,9,23,16.12279167,,19.864625,13.92329167,16.034,0.004041667,54.83439020729614,14.846296296296295,54.83439020729614
9/24/2018,2018,9,24,17.008875,,,17.4045,20.20720833,0.003791667,62.155386266094425,18.710378083333335,62.155386266094425
9/25/2018,2018,9,25,,,,17.02058333,19.56,0.003208333,61.3480078613734,18.11111111111111,61.3480078613734
9/26/2018,2018,9,26,,,,15.64608333,18.593,0.00325,58.45742846223176,17.215740740740742,58.45742846223176
9/27/2018,2018,9,27,15.18220833,,20.38075,16.80608333,19.86079167,0.003666667,60.896913440772536,18.389621916666666,60.896913440772536
9/28/2018,2018,9,28,,,,,,,,,
9/29/2018,2018,9,29,17.39866667,,,23.2145,28.79554167,0.00425,74.37384120171674,26.662538583333333,74.37384120171674
9/30/2018,2018,9,30,16.046625,,,24.49791667,30.05875,0.003958333,77.07287196695279,27.832175925925927,77.07287196695279
10/01/2018,2018,10,1,16.20658333,,,27.795875,33.34575,0.0045,84.0084924892704,30.87569444444445,84.0084924892704
10/02/2018,2018,10,2,15.74508333,,,13.92808333,17.19083333,0.004416667,54.8444670888412,15.917438268518518,54.8444670888412
10/03/2018,2018,10,3,16.15191667,,,24.45475,30.51183333,0.00425,76.98209227467811,28.25169752777778,76.98209227467811
10/04/2018,2018,10,4,15.39825,,,16.46325,23.0455,0.004125,60.175933476394846,21.338425925925925,60.175933476394846
10/05/2018,2018,10,5,15.56191667,,21.4225,23.89016667,29.618875,0.004208333,75.79477110858369,27.424884259259258,75.79477110858369
10/06/2018,2018,10,6,16.16341667,,22.40170833,28.65320833,35.07220833,0.004,85.81146816180257,32.474266972222225,85.81146816180257
10/07/2018,2018,10,7,,,,,,,,,
10/08/2018,2018,10,8,,,,,,,,,
10/09/2018,2018,10,9,,,,,,,,,
10/10/2018,2018,10,10,,,,,,,,,
10/11/2018,2018,10,11,,,,,,,,,
10/12/2018,2018,10,12,,,,,,,,,
10/13/2018,2018,10,13,,,,,,,,,
10/14/2018,2018,10,14,15.73741667,,17.83108333,16.54533333,19.65266667,0.003875,60.348555071673815,18.19691358333333,60.348555071673815
10/15/2018,2018,10,15,16.5405,6.609166667,21.34058333,19.73641667,24.78383333,0.004125,67.05941703133047,22.947993824074075,67.05941703133047
10/16/2018,2018,10,16,17.56154167,,32.627625,14.50304167,24.99629167,0.0045,56.05360694549356,23.14471450925926,56.05360694549356
10/17/2018,2018,10,17,,,,16.43454167,21.897,0.0045,60.11555973519314,20.275,60.11555973519314
10/18/2018,2018,10,18,15.0895,,,11.97791667,24.51404167,0.004125,49.90798612500001,22.69818673148148,49.90798612500001
10/19/2018,2018,10,19,15.08891667,,16.44533333,19.65195833,32.86720833,0.003833333,66.88180077982832,30.432600305555553,66.88180077982832
10/20/2018,2018,10,20,15.47454167,,,21.72425,39.25304167,0.003875,71.239839055794,36.3454089537037,71.239839055794
10/21/2018,2018,10,21,15.24329167,,19.84120833,23.127,40.63291667,0.004541667,74.18982832618026,37.62307099074074,74.18982832618026
10/22/2018,2018,10,22,15.68225,,23.83504167,20.439625,38.86854167,0.004458333,68.53826716738197,35.989390435185186,68.53826716738197
10/23/2018,2018,10,23,,,,,,,,,
10/24/2018,2018,10,24,16.01595833,,23.146,28.12216667,36.3085,0.00425,84.69468527167382,33.618981481481484,84.69468527167382
10/25/2018,2018,10,25,15.809125,7.893791667,,36.40170833,47.59604167,0.003791667,103.22028684271356,44.070408953703705,103.22028684271356
10/26/2018,2018,10,26,15.97995833,,,27.23104167,44.93066667,0.003291667,82.820645572103,41.60246913888889,82.820645572103
10/27/2018,2018,10,27,,,,29.183125,46.40666667,0.003291667,86.92588519313306,42.96913580555555,86.92588519313306
10/28/2018,2018,10,28,16.08058333,,23.79054167,28.1985,48.01975,0.00325,84.85521459227468,44.462731481481484,84.85521459227468
10/29/2018,2018,10,29,16.50054167,,23.91029167,27.98695833,40.35495833,0.003333333,84.41034155236052,37.36570215740741,84.41034155236052
10/30/2018,2018,10,30,,,,,,,,,
10/31/2018,2018,10,31,,,,,,,,,
11/01/2018,2018,11,1,,,,,,,,,
11/02/2018,2018,11,2,,,,,,,,,
11/03/2018,2018,11,3,,,,,,,,,
11/04/2018,2018,11,4,,,,,,,,,
11/05/2018,2018,11,5,,,,,,,,,
11/06/2018,2018,11,6,,,,,,,,,
11/07/2018,2018,11,7,,,,,,,,,
11/08/2018,2018,11,8,,,,,,,,,
11/09/2018,2018,11,9,,,,,,,,,
11/10/2018,2018,11,10,,,,,,,,,
11/11/2018,2018,11,11,,,,,,,,,
11/12/2018,2018,11,12,,,,,,,,,
11/13/2018,2018,11,13,,,,,,,,,
11/14/2018,2018,11,14,,,,,,,,,
11/15/2018,2018,11,15,,,,,,,,,
11/16/2018,2018,11,16,,,,,,,,,
11/17/2018,2018,11,17,16.530125,9.1425,,21.638375,29.62933333,0.004583333,71.05924356223176,27.43456789814815,71.05924356223176
11/18/2018,2018,11,18,16.44570833,9.265708333,,24.2445,33.75141667,0.003958333,76.5399356223176,31.25131173148148,76.5399356223176
11/19/2018,2018,11,19,16.75283333,13.56841667,,30.4815,41.26329167,0.003833333,89.65637339055795,38.206751546296296,89.65637339055795
11/20/2018,2018,11,20,17.07958333,19.19270833,,45.436875,56.58370833,0.003916667,125.46768216080403,51.78385563808081,125.46768216080403
11/21/2018,2018,11,21,16.72933333,16.25170833,,29.53716667,38.06216667,0.004125,87.6704363446352,35.24274691666667,87.6704363446352
11/22/2018,2018,11,22,16.16,14.16745833,,17.371,29.65391667,0.004041667,62.084935622317595,27.457330250000002,62.084935622317595
11/23/2018,2018,11,23,16.12616667,11.428625,,14.54058333,31.06954167,0.004041667,56.13255721759657,28.768094138888888,56.13255721759657
11/24/2018,2018,11,24,16.24133333,10.67895833,,12.58479167,33.45283333,0.004291667,52.019518962660946,30.974845675925923,52.019518962660946
11/25/2018,2018,11,25,16.08620833,11.51895833,,15.669125,32.11479167,0.003916667,58.50588519313305,29.735918212962964,58.50588519313305
11/26/2018,2018,11,26,16.05908333,11.81804167,,,,,,,
11/27/2018,2018,11,27,15.938875,10.06829167,,16.807,21.7115,0.003708333,60.898841201716735,20.10324074074074,60.898841201716735
11/28/2018,2018,11,28,15.65679167,10.139875,,20.613125,26.378,0.003875,68.90313841201717,24.424074074074074,68.90313841201717
11/29/2018,2018,11,29,14.34625,9.615416667,,15.127625,19.50458333,0.003708333,57.367108369098716,18.059799379629627,57.367108369098716
11/30/2018,2018,11,30,13.86666667,8.177791667,,12.64175,17.09291667,0.004,52.139302575107294,15.826774694444445,52.139302575107294
12/01/2018,2018,12,1,14.31570833,8.132125,,15.06875,19.97633333,0.003875,57.24329399141631,18.496604935185186,57.24329399141631
12/02/2018,2018,12,2,13.69695833,,,10.63366667,14.84420833,0.004916667,44.30694445833334,13.744637342592593,44.30694445833334
12/03/2018,2018,12,3,14.35325,10.25191667,,25.1055,30.36691667,0.004125,78.35062231759657,28.117515435185183,78.35062231759657
12/04/2018,2018,12,4,14.61858333,12.103875,,26.63008333,31.6925,0.003791667,81.55682760386267,29.34490740740741,81.55682760386267
12/05/2018,2018,12,5,14.37308333,6.973541667,,21.76454167,26.17016667,0.003875,71.32457261072962,24.231635805555555,71.32457261072962
12/06/2018,2018,12,6,14.05975,7.632791667,,17.271,22.04245833,0.003208333,61.87463519313305,20.40968363888889,61.87463519313305
12/07/2018,2018,12,7,13.888,,,17.01841667,21.97054167,0.003208333,61.34345136609443,20.343094138888887,61.34345136609443
12/08/2018,2018,12,8,13.959125,,,17.23758333,22.87883333,0.00325,61.80435979270386,21.184104935185186,61.80435979270386
12/09/2018,2018,12,9,,,,,,,,,
12/10/2018,2018,12,10,14.41875,8.724958333,,25.03879167,30.95425,0.003583333,78.21033441330472,28.66134259259259,78.21033441330472
12/11/2018,2018,12,11,15.04208333,,,28.140875,34.481,0.003291667,84.73402896995708,31.926851851851854,84.73402896995708
12/12/2018,2018,12,12,13.43641667,8.377166667,,21.56283333,26.77508333,0.003958333,70.90037910600859,24.791743824074075,70.90037910600859
12/13/2018,2018,12,13,13.62958333,,,17.97270833,23.34195833,0.00375,63.350330822746784,21.61292437962963,63.350330822746784
12/14/2018,2018,12,14,13.12391667,,,8.371125,14.59945833,0.003375,34.8796875,13.518016972222222,34.8796875
12/15/2018,2018,12,15,13.24870833,,,12.48095833,17.39508333,0.003791667,51.80115700300429,16.106558638888888,51.80115700300429
12/16/2018,2018,12,16,13.67929167,,,18.6855,23.51845833,0.002916667,64.8493347639485,21.776350305555557,64.8493347639485
12/17/2018,2018,12,17,13.773375,7.161333333,,19.814125,25.27520833,0.003875,67.22283798283263,23.40297067592593,67.22283798283263
12/18/2018,2018,12,18,13.25966667,10.10779167,,14.629625,20.172125,0.003125,56.31981223175966,18.67789351851852,56.31981223175966
12/19/2018,2018,12,19,13.94808333,10.27520833,,17.559375,22.74075,0.003583333,62.481089055793994,21.05625,62.481089055793994
12/20/2018,2018,12,20,,12.68775,,24.61991667,31.68295833,0.003125,77.32943849055795,29.33607252777778,77.32943849055795
12/21/2018,2018,12,21,13.72158333,,,25.86279167,32.06204167,0.003541667,79.94320994978541,29.68707562037037,79.94320994978541
12/22/2018,2018,12,22,,,,21.238,22.434375,0.00425,70.21725321888412,20.772569444444443,70.21725321888412
12/23/2018,2018,12,23,,20.17391667,,28.154,29.63191667,0.0035,84.76163090128756,27.43695987962963,84.76163090128756
12/24/2018,2018,12,24,14.03833333,,,21.02429167,22.95870833,0.002541667,69.76782368369099,21.25806326851852,69.76782368369099
12/25/2018,2018,12,25,13.08841667,,,11.97033333,13.57208333,0.003208333,49.876388875,12.566743824074074,49.876388875
12/26/2018,2018,12,26,12.97804167,,,15.19675,18.09929167,0.003083333,57.512478540772534,16.758603398148146,57.512478540772534
12/27/2018,2018,12,27,17.528125,,,17.57966667,21.37454167,0.003083333,62.52376252489271,19.791242287037036,62.52376252489271
12/28/2018,2018,12,28,13.47970833,11.31695833,,23.77458333,27.269875,0.002958333,75.55169884849786,25.249884259259257,75.55169884849786
12/29/2018,2018,12,29,12.04733333,7.064375,,7.027291667,8.774791667,0.003375,29.280381945833337,8.124807099074074,29.280381945833337
12/30/2018,2018,12,30,12.36195833,5.347916667,,11.16229167,13.56691667,0.003125,46.509548625,12.56195987962963,46.509548625
12/31/2018,2018,12,31,13.273875,6.950833333,,16.36229167,18.112875,0.003708333,59.9636176751073,16.771180555555556,59.9636176751073
01/01/2019,2019,1,1,14.244,12.654,10.106,12.91,14.259,0.004,52.70343347639485,13.202777777777778,52.70343347639485
01/02/2019,2019,1,2,13.515,8.444,14.838,7.011,8.906,0.004,29.212500000000002,8.246296296296297,29.212500000000002
01/03/2019,2019,1,3,13.231,7.619,16.515,15.238,18.531,0.004,57.59922746781116,17.15833333333333,57.59922746781116
01/04/2019,2019,1,4,12.935,8.881,11.089,5.76,8.44,0.003,24.0,7.814814814814814,24.0
01/05/2019,2019,1,5,12.71,8.904,9.839,13.141,16.734,0.004,53.18922746781116,15.494444444444445,53.18922746781116
01/06/2019,2019,1,6,13.351,8.004,16.915,17.66,21.219,0.004,62.69270386266095,19.647222222222222,62.69270386266095
01/07/2019,2019,1,7,13.463,9.615,9.143,11.692,15.095,0.003,48.71666666666667,13.976851851851853,48.71666666666667
01/08/2019,2019,1,8,12.817,13.163,11.408,12.82,16.949,0.004,52.514163090128754,15.69351851851852,52.514163090128754
01/09/2019,2019,1,9,12.873,11.352,10.402,17.419,21.49,0.003,62.185879828326186,19.898148148148145,62.185879828326186
01/10/2019,2019,1,10,12.875,12.356,11.445,18.277,22.316,0.003,63.99025751072962,20.66296296296296,63.99025751072962
01/11/2019,2019,1,11,13.033,11.39,14.938,19.026,24.238,0.003,65.56540772532189,22.442592592592593,65.56540772532189
01/12/2019,2019,1,12,13.931,12.021,9.774,27.233,33.813,0.003,82.82476394849786,31.308333333333337,82.82476394849786
1/13/2019,2019,1,13,13.996,10.203,12.593,18.374,22.944,0.004,64.19424892703863,21.244444444444444,64.19424892703863
1/14/2019,2019,1,14,12.436,11.08,10.529,11.338,15.285,0.004,47.24166666666667,14.152777777777779,47.24166666666667
1/15/2019,2019,1,15,13.228,12.767,14.343,11.931,15.968,0.004,49.7125,14.785185185185185,49.7125
1/16/2019,2019,1,16,13.613,9.657,11.469,13.081,17.609,0.004,53.06304721030043,16.30462962962963,53.06304721030043
1/17/2019,2019,1,17,14.257,14.788,14.807,20.465,24.086,0.004,68.59163090128756,22.30185185185185,68.59163090128756
1/18/2019,2019,1,18,13.796,12.441,12.977,10.605,14.754,0.004,44.18750000000001,13.661111111111111,44.18750000000001
1/19/2019,2019,1,19,13.626,10.315,10.174,12.364,16.677,0.004,51.55519313304721,15.441666666666666,51.55519313304721
1/20/2019,2019,1,20,13.337,8.788,10.683,17.009,21.188,0.004,61.32364806866953,19.618518518518517,61.32364806866953
1/21/2019,2019,1,21,11.613,21.039,20.313,14.456,18.219,0.006,55.95467811158798,16.869444444444447,55.95467811158798
1/22/2019,2019,1,22,10.338,38.979,19.779,21.675,25.903,0.004,71.1362660944206,23.984259259259257,71.1362660944206
1/23/2019,2019,1,23,11.201,41.324,21.009,20.396,26.098,0.005,68.44652360515022,24.164814814814815,68.44652360515022
1/24/2019,2019,1,24,9.394,36.273,20.869,17.412,22.614,0.004,62.17115879828326,20.93888888888889,62.17115879828326
1/25/2019,2019,1,25,9.041,30.025,20.709,12.647,17.032,0.004,52.150343347639485,15.77037037037037,52.150343347639485
1/26/2019,2019,1,26,9.174,32.051,19.717,11.847,15.932,0.004,49.362500000000004,14.751851851851852,49.362500000000004
1/27/2019,2019,1,27,8.787,27.776,22.381,8.122,11.106,0.005,33.84166666666667,10.283333333333333,33.84166666666667
1/28/2019,2019,1,28,8.631,25.807,21.39,10.217,14.145,0.003,42.57083333333334,13.097222222222221,42.57083333333334
1/29/2019,2019,1,29,7.878,33.107,20.641,8.436,13.111,0.003,35.150000000000006,12.139814814814816,35.150000000000006
1/30/2019,2019,1,30,8.709,35.085,22.235,23.744,29.568,0.004,75.48738197424893,27.37777777777778,75.48738197424893
1/31/2019,2019,1,31,9.488,38.563,18.722,24.545,30.092,0.004,77.17188841201718,27.86296296296296,77.17188841201718
02/01/2019,2019,2,1,8.576,38.551,19.623,9.14,13.195,0.004,38.083333333333336,12.217592592592593,38.083333333333336
02/02/2019,2019,2,2,8.24,38.123,19.801,13.25,18.834,0.004,53.41845493562232,17.43888888888889,53.41845493562232
02/03/2019,2019,2,3,9.139,28.581,20.396,19.236,24.223,0.004,66.00703862660944,22.428703703703704,66.00703862660944
02/04/2019,2019,2,4,8.762,36.805,19.744,12.907,17.475,0.004,52.697124463519316,16.180555555555557,52.697124463519316
02/05/2019,2019,2,5,8.895,35.323,19.317,13.514,18.299,0.004,53.973648068669526,16.94351851851852,53.973648068669526
02/06/2019,2019,2,6,9.037,32.553,18.672,15.798,22.052,0.005,58.77690987124464,20.418518518518518,58.77690987124464
02/07/2019,2019,2,7,9.578,33.394,20.084,17.696,23.7,0.005,62.768412017167385,21.944444444444443,62.768412017167385
02/08/2019,2019,2,8,9.151,32.779,18.503,18.778,24.074,0.004,65.0438626609442,22.29074074074074,65.0438626609442
02/09/2019,2019,2,9,9.636,33.855,18.461,19.973,26.563,0.004,67.55695278969958,24.595370370370368,67.55695278969958
02/10/2019,2019,2,10,9.264,24.633,17.522,16.384,20.825,0.005,60.009270386266095,19.28240740740741,60.009270386266095
02/11/2019,2019,2,11,9.52,25.62,17.898,9.701,15.024,0.005,40.42083333333334,13.91111111111111,40.42083333333334
02/12/2019,2019,2,12,9.714,31.258,19.059,9.286,14.371,0.005,38.69166666666667,13.306481481481482,38.69166666666667
2/13/2019,2019,2,13,9.865,32.628,19.855,19.718,25.345,0.005,67.02068669527897,23.46759259259259,67.02068669527897
2/14/2019,2019,2,14,9.827,35.155,19.678,10.755,15.943,0.004,44.81250000000001,14.762037037037036,44.81250000000001
2/15/2019,2019,2,15,9.737,41.925,20.015,12.813,18.403,0.004,52.49944206008584,17.039814814814815,52.49944206008584
2/16/2019,2019,2,16,9.692,28.642,19.886,24.987,29.642,0.004,78.10141630901288,27.446296296296296,78.10141630901288
2/17/2019,2019,2,17,9.351,31.448,19.606,13.832,19.312,0.005,54.642403433476396,17.881481481481483,54.642403433476396
2/18/2019,2019,2,18,8.945,29.621,17.595,10.864,16.144,0.004,45.26666666666667,14.948148148148146,45.26666666666667
2/19/2019,2019,2,19,9.395,34.004,18.918,14.45,20.405,0.004,55.94206008583691,18.89351851851852,55.94206008583691
2/20/2019,2019,2,20,9.753,30.858,18.51,13.261,18.335,0.004,53.441587982832615,16.97685185185185,53.441587982832615
2/21/2019,2019,2,21,9.214,43.091,19.487,21.438,28.016,0.003,70.63785407725322,25.94074074074074,70.63785407725322
2/22/2019,2019,2,22,9.704,29.835,21.455,28.44,34.495,0.004,85.36309012875537,31.939814814814813,85.36309012875537
2/23/2019,2019,2,23,9.485,33.001,18.895,18.401,23.655,0.004,64.25103004291846,21.90277777777778,64.25103004291846
2/24/2019,2019,2,24,9.379,28.634,21.424,23.869,29.061,0.003,75.75025751072963,26.908333333333335,75.75025751072963
2/25/2019,2019,2,25,9.885,29.51,20.768,23.478,29.192,0.003,74.92798283261803,27.02962962962963,74.92798283261803
2/26/2019,2019,2,26,9.295,34.51,18.703,17.104,22.271,0.003,61.52343347639485,20.621296296296297,61.52343347639485
2/27/2019,2019,2,27,9.243,28.849,18.526,11.558,17.038,0.003,48.15833333333334,15.775925925925927,48.15833333333334
2/28/2019,2019,2,28,8.476,25.441,19.948,16.154,21.222,0.004,59.525579399141634,19.650000000000002,59.525579399141634
03/01/2019,2019,3,1,9.724,27.736,19.79,14.955,24.193,0.004,57.00407725321889,22.40092592592593,57.00407725321889
03/02/2019,2019,3,2,10.107,41.787,19.545,104.072,121.363,0.013,176.07932560590095,83.84633333333333,176.07932560590095
03/03/2019,2019,3,3,9.939,20.274,20.703,36.898,54.975,0.004,104.44231155778895,,104.44231155778895
03/04/2019,2019,3,4,9.472,30.709,20.586,24.696,38.038,0.004,77.48944206008585,35.22037037037037,77.48944206008585
03/05/2019,2019,3,5,8.651,29.207,17.784,8.89,31.712,0.004,37.04166666666667,29.362962962962964,37.04166666666667
03/06/2019,2019,3,6,9.329,29.781,18.103,20.455,30.649,0.004,68.57060085836909,28.378703703703703,68.57060085836909
03/07/2019,2019,3,7,8.598,27.854,18.06,14.037,24.776,0.004,55.07351931330472,22.94074074074074,55.07351931330472
03/08/2019,2019,3,8,8.4,30.622,18.756,11.692,22.304,0.004,48.71666666666667,20.651851851851852,48.71666666666667
03/09/2019,2019,3,9,9.701,33.673,19.002,20.582,31.109,0.003,68.83768240343348,28.80462962962963,68.83768240343348
03/10/2019,2019,3,10,10.857,25.312,20.736,26.743,48.218,0.004,81.79429184549356,44.6462962962963,81.79429184549356
03/11/2019,2019,3,11,10.364,23.12,20.829,20.384,33.538,0.004,68.42128755364807,31.0537037037037,68.42128755364807
03/12/2019,2019,3,12,9.296,26.347,20.079,22.731,42.491,0.004,73.35703862660945,39.34351851851852,73.35703862660945
3/13/2019,2019,3,13,8.743,31.912,20.279,22.288,41.845,0.004,72.42540772532189,38.74537037037037,72.42540772532189
3/14/2019,2019,3,14,9.887,23.878,21.488,19.975,22.525,0.004,67.56115879828327,20.85648148148148,67.56115879828327
3/15/2019,2019,3,15,8.941,24.296,22.605,19.049,24.814,0.005,65.61377682403433,22.975925925925925,65.61377682403433
3/16/2019,2019,3,16,8.678,34.945,18.888,7.151,16.687,0.005,29.795833333333334,15.450925925925928,29.795833333333334
3/17/2019,2019,3,17,8.547,32.22,17.907,15.269,23.271,0.004,57.66442060085837,21.547222222222224,57.66442060085837
3/18/2019,2019,3,18,7.88,32.944,17.804,12.598,23.215,0.004,52.04729613733906,21.49537037037037,52.04729613733906
3/19/2019,2019,3,19,7.718,32.09,16.424,14.408,24.255,0.004,55.853733905579396,22.458333333333332,55.853733905579396
3/20/2019,2019,3,20,8.07,33.56,16.01,15.098,28.255,0.004,57.304806866952795,26.162037037037035,57.304806866952795
3/21/2019,2019,3,21,8.571,24.72,18.36,16.756,28.618,0.004,60.791587982832624,26.498148148148147,60.791587982832624
3/22/2019,2019,3,22,7.918,26.538,18.907,16.498,29.437,0.005,60.249012875536486,27.256481481481483,60.249012875536486
3/23/2019,2019,3,23,8.154,33.077,21.894,21.027,29.183,0.005,69.77351931330473,27.021296296296295,69.77351931330473
3/24/2019,2019,3,24,7.122,30.315,17.244,10.96,20.233,0.005,45.66666666666667,18.73425925925926,45.66666666666667
3/25/2019,2019,3,25,8.262,36.22,17.32,18.175,25.819,0.004,63.77575107296138,23.90648148148148,63.77575107296138
3/26/2019,2019,3,26,7.04,32.22,17.03,12.707,20.932,0.005,52.27652360515022,19.38148148148148,52.27652360515022
3/27/2019,2019,3,27,7.723,31.847,17.616,11.889,21.744,0.005,49.5375,20.133333333333333,49.5375
3/28/2019,2019,3,28,7.43,23.244,18.561,18.404,30.053,0.005,64.25733905579399,27.826851851851853,64.25733905579399
3/29/2019,2019,3,29,7.908,24.465,19.48,19.415,34.858,0.005,66.3834763948498,32.275925925925925,66.3834763948498
3/30/2019,2019,3,30,8.736,28.814,19.835,21.003,36.176,0.005,69.72304721030044,33.4962962962963,69.72304721030044
3/31/2019,2019,3,31,7.006,28.047,17.839,12.51,27.798,0.005,51.86223175965665,25.738888888888887,51.86223175965665
04/01/2019,2019,4,1,6.406,24.167,15.956,11.97,30.3,0.005,49.87500000000001,28.055555555555557,49.87500000000001
04/02/2019,2019,4,2,6.756,23.222,17.801,11.314,27.219,0.005,47.14166666666667,25.20277777777778,47.14166666666667
04/03/2019,2019,4,3,9.348,23.745,19.955,24.147,32.358,0.004,76.33489270386266,29.96111111111111,76.33489270386266
04/04/2019,2019,4,4,11.611,24.553,20.047,22.752,23.609,,73.4012017167382,21.860185185185188,73.4012017167382
04/05/2019,2019,4,5,11.551,21.641,19.37,31.726,31.903,,92.27356223175966,29.539814814814815,92.27356223175966
